Dataset	Random-mean	P-value
693	0.19349919	7.813080819526234e-40
694	0.20247037	2.3608068801142406e-46
695	0.19532454	3.895766514003645e-41
696	0.1992251	5.825562221869511e-44
697	0.19859218	1.6888309513269814e-43
698	0.19617308	9.568121127918971e-42
699	0.19522195	4.614528301864297e-41
700	0.19469371	1.1018251859532084e-40
701	0.19704522	2.245184628395912e-42
702	0.19246039	4.246214346748842e-39
703	0.19456378	1.3643264173973699e-40
704	0.19869115	1.4302087686488981e-43
705	0.19664689	4.356634821362696e-42
706	0.19685198	3.097372981951755e-42
707	0.19760599	8.80934927931899e-43
708	0.19367448	5.865954259924442e-40
709	0.19819106	3.3097185635310534e-43
